track,race,racedate,posttime,gait,purse,tcr,condition,pp,horse,driver,power,pace,speed,class,avgspd,bestspd,avgcr,dayssince,avgfinalodds_to1,avgfinalodds_dec,avgfinalodds_used,formstring,itm_pct,fp_grit_count,fp_gain_count,fp_outsideboard_count,fp_improve_count,fp_finishbonus_sum,fp_pp_dates_used,formpoints,avgwinclass,medianpurse10,avgcr_10,mediancr_10,classvstoday,earlyspeedpoints,earlyspeedstarts,earlyspeedrating,pp_power_last,postrtg_fast,sourcexml,driverrating,powerpoints,pp_pace2,pp_avgcr2,pp_bestspd2,pp_avgspd2,pp_power2,pp_bonus1,fieldstrength,dominanthorse,dominanceindex,fieldstrength_z,pace_z,avgspd_z,bestspd_z,avgcr_z,power_z,driverrating_z,postrtg_z,earlyspeedrating_z,postrtg_z.1,layoff_tier,layoff_label,rank_formpoints,rank_powerpoints,rank_avgcr,rank_bestspd,rank_earlyspeed,rank_power,rank_speed,rank_pace,indexvalue,morningline,ml_decimal,odds_morning_dec,superfav_prob,superfav_probpct,superfav_flag,harnesselite_line_prob,harnesselite_line_odds,ml_impliedprob,prob_delta,overlayflag,date,gait_race,leadthreatindex,racetype,condition_race,tcr_race,purse_race,fieldsize,fieldstrength_race,below2.0count,below3.0count,below5.0count,cluster2.5to6count,oddssd,top5range,oddsrange,competitiveclusterflag,classtag,adjustedpoints,classband,racedate_race,date.1,improvementflag,SituationScore,AvgSpd10-ES,FieldPaceMean-ES,Advantage-ES,ValuePlay,ClassChange,CompetitivenessIndex,ReboundScore,TrendBase,LastOutDelta,TrendDirection,Trend2Back,Trend3Back,ContinuationScore,FormAlertScore,FormAlertRankInRace,FormAlertLabel,UP_Flag,Is1UP,Is2UP,Is3UP,HER_raw,HER_Index,HER_Rank,HER_RaceRank,HER_RacePct,HER_Dominance,HER_WinProb,HER_ImpliedProb,HER_Overlay,TopHorseRank,TopHorseRaceRank,TopHorseScore,BaseTopHorseScore,ContenderLabel,TopGap2,TopGap3,TopSeparationRaw,top_gap2_score,top_gap3_score,top_separation_score,DistanceFromRaceLeader,superfav_probpct_num,_horse_norm,_dominant_norm,is_dominant_horse,dayssince_14_or_less,ml_odds_score,he_line_odds_score,superfav_score,dominant_flag_score,dominance_index_score,dayssince_score,her_winprob_score,her_index_score,her_rank_score,her_racerank_score,racedate.1,Pred_OffOdds,Pred_Place Pool%,Pred_Show Pool %,Pred_ImpliedProb,ML_Prob,HE_Prob_Raw,HE_Prob_Market,HE_Prob_Tilted,HE_Adjusted_Odds_PreRound,HE_Adjusted_Odds_Rounded,HE_Adjusted_Prob_FromRounded,HE_Adjusted_Prob,HE_Adjusted_Odds,HE_Adjusted,ML_Market_Total,HE_Raw_Market_Total,HE_Adjusted_Market_Total
NFLD,11,2026-07-25,9:40,PACE,13500.0,84.0,"FILLIES & MARES NON WINNERS $6500 IN LAST 4 STARTS. AE: N/W 6 PARI-MUTUEL RACES. AE: N/W 10 PM RACES CLAIMING PRICE $40,000 W/A. AE: CLAIMING $22,500 W/A. NORTHFIELD",4,Rockabillycockshut,"Farmer, Wyatt",79.5,79.8,81.0,82.0,81.0,84.0,82.0,7,22.03,23.03,"15.40,31.30,19.40",7168-14194-4,30.0,0,1,0,3,0,"2026-07-18,2026-07-03,2026-06-20",4,79.67,12.8,82.2,82.5,-1.7999999999999972,4,10,0.4,78.4,3.0,nfl20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,163.75,Fear The Hammer,0.1999999999999981,1.273560642654055,0.7568886672641305,0.7078234786824449,-0.9231861823449964,0.4308202184276647,0.2355254019744255,-0.0954476384684315,1.5574025208165123,-1.126538828681924,0.724568837309472,0.0,Fresh,7.0,6.0,3.0,7.0,7.0,4.0,7.0,5.0,8.0,12/1,13.0,13.0,0.2664339253945775,26.6%,False,0.0237481182719345,42.10859944982657,0.0769230769230769,-0.0531749586511423,Underlay,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $6500 IN LAST 4 STARTS. AE: N/W 6 PARI-MUTUEL RACES. AE: N/W 10 PM RACES CLAIMING PRICE $40,000 W/A. AE: CLAIMING $22,500 W/A. NORTHFIELD",84.0,13500.0,8,163.75,0,0,2,3,13.506,3.315,38.516,True,Claimer,64,Mid,20260725,20260725,LI,0.776,,,,,,58.0,,79.86999999999999,1.1300000000000097,AboveTrend,,,1.1300000000000097,3.5100000000000096,5.0,Improving,2UP,False,True,False,-14.73563479706082,371.6,1414,8,0.0,,0.0474,0.0769,-0.0295,1450,8,4.7825,4.7825,Depth,0.0,0.0,0.0,0.0,0.0,0.0,7.4151,0.266,rockabillycockshut,fear the hammer,0,1,0.6,0.5667649754648827,0.266,0.0,0.0,1.0,0.0,0.4183271417313971,0.1883974727168293,0.2222222222222222,,37.22195597222218,15.049166666666665,16.544583333333332,0.0268658638129139,7.6923076923076925,2.374811827193456,2.229648909569169,2.0179014982316477,49.55643280290601,50.0,2.0,1.99865937338498,50.033538146441366,50.0,118.2886557886558,106.51057289788,100.00000000000001
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",2,Love That Smile,"St Louis, Marc Jr",79.1,76.3,82.0,84.0,82.0,89.0,84.0,7,18.73,19.73,"1.90,49.80,4.50",2744-8-92566,20.0,0,0,0,2,0,"2026-07-18,2026-07-09,2026-07-02",2,84.0,9.8,84.0,84.5,4.0,6,10,0.6,79.0,3.0,nfl20260725hmpXML.xml,1.0,7,0,2,2,2,0,1,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.5426854270056737,0.7711923221700423,2.0924574973887444,1.137989084784261,1.3095800853708812,-0.0954476384684315,1.5574025208165123,-0.2628326012835377,0.8432740427115677,0.0,Fresh,9.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,13.0,3/1,4.0,4.0,0.6980925808099336,69.8%,True,0.2289988486232265,4.366834182844767,0.25,-0.0210011513767734,Neutral,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,LI,1.074,77.0,73.39444444444445,3.61,,,50.0,12.25,80.6,-8.599999999999994,BelowTrend,,,-8.599999999999994,-6.339999999999994,8.0,Strong Declining,,False,False,False,17.307442887444772,650.8,261,2,0.875,,0.9047,0.25,0.6547,138,1,13.7559,13.0724,Prime Standout,0.6269000000000009,4.0816,1.836,0.1165219977323843,0.6495639442357884,0.3254742067009396,0.0,0.698,love that smile,love that smile,1,1,0.9,0.9703465079665,0.698,1.0,0.0792540792540793,1.0,0.947083517454706,0.7326353709332433,0.8506605399195865,0.8888888888888888,,7.5741580376984174,28.439166666666665,24.96833333333334,0.1320278762369042,25.0,22.899884862322654,24.980658493045368,25.08530520893133,3.9863975808592578,4.0,25.0,24.962278165910295,4.006044614011428,4.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",4,Polk Salad Annie,"Rhoades, Braiden",79.6,74.8,81.0,86.0,81.0,85.0,86.0,9,15.23,16.23,"13.50,9.80,22.40",1376283356,50.0,0,2,0,2,1,"2026-07-16,2026-07-09,2026-07-03",5,83.0,12.6,85.6,85.0,5.599999999999994,0,10,0.0,77.0,3.0,nfl20260725hmpXML.xml,1.0,7,0,2,2,2,0,1,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.4508840383234779,0.7078234786824449,1.1624763874381914,1.6632148162231513,1.4432107063270934,-0.0954476384684315,1.5574025208165123,-1.276615491948612,0.8432740427115677,1.0,Recent,5.0,1.0,1.0,2.0,9.0,1.0,2.0,4.0,16.0,9/5,2.8,2.8,0.8248497886144127,82.5%,True,0.2972098152743314,3.364626430917086,0.3571428571428571,-0.0599330418685257,Underlay,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,LI,1.07,79.0,73.39444444444445,5.61,Value Play,,50.0,,80.8,1.2000000000000028,AboveTrend,,,1.2000000000000028,3.4200000000000026,1.0,Improving,,False,False,False,29.13624607853445,753.8,53,1,1.0,11.82880319108968,0.9526,0.3571,0.5955,204,2,12.4455,12.4455,Main Threat,0.0,0.0,0.0,0.0,0.0,0.0,0.6269000000000009,0.825,polk salad annie,love that smile,0,1,0.94,0.9810633501053552,0.825,0.0,0.0,1.0,1.0,0.8485871890127209,0.9701321079839172,1.0,,7.901694017857149,37.54625000000001,34.36416666666668,0.1265551409280194,35.714285714285715,29.72098152743314,32.42154683652908,32.87439939869613,3.0418806679086043,3.0,33.333333333333336,33.283037554547064,3.0045334605085703,3.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",1,Delight Kate,"Ciocca, John Jr",72.3,78.2,78.0,79.0,78.0,79.0,79.0,35,17.67,18.67,"50.10,0.40,2.50",5X96-2132-118,60.0,0,1,0,1,6,"2026-06-20,2026-06-07,2026-05-30",8,76.8,8.4,78.5,78.5,-1.5,21,10,2.1,73.9,3.0,nfl20260725hmpXML.xml,0.0,0,0,0,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.658967186003122,0.5177169482196525,-0.2324952774876382,-0.1750752438129646,-0.5077963596336041,-0.949606607211436,1.5574025208165123,2.271624625379148,0.8432740427115677,2.0,Layoff,1.0,5.0,5.0,4.0,1.0,5.0,3.0,1.0,11.0,7/2,4.5,4.5,0.4167241102158404,41.7%,True,0.0597705272355199,16.73065382307231,0.2222222222222222,-0.1624516949867022,Underlay,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,-0.442,,,,,,50.0,,74.30999999999999,-0.309999999999988,BelowTrend,,,-0.309999999999988,1.3900000000000117,4.0,Stable / Neutral,,False,False,False,5.594598041125342,548.7,644,3,0.75,,0.8176,0.2222,0.5954,679,3,8.9908,8.9908,Secondary Threat,0.0,0.0,0.0,0.0,0.0,0.0,4.0816,0.417,delight kate,love that smile,0,0,0.8833333333333333,0.8381372898051561,0.417,0.0,0.0,0.0,0.8508616880247459,0.6176967240797029,0.6306720275703619,0.7777777777777778,,11.655657224206363,19.80625,20.17541666666667,0.0857952478152162,22.22222222222222,5.977052723551998,6.520151248779473,6.619262192625534,15.107423922776345,15.0,6.666666666666667,6.656607510909413,15.022667302542853,15.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",3,Tell The Dream,"Harmon, Lauren",76.2,76.0,77.0,81.0,77.0,80.0,81.0,7,25.27,26.27,"6.10,68.80,0.90",62910-10-51165,42.0,0,0,0,1,3,"2026-07-18,2026-07-12,2026-07-03",4,77.0,8.9,80.9,81.5,0.9000000000000057,8,10,0.8,78.1,3.0,nfl20260725hmpXML.xml,1.0,2,0,2,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.5243251492692347,0.4543481047320551,0.0,0.3501504876259256,0.5345224838248527,-0.0954476384684315,1.5574025208165123,0.0750950289381537,0.8432740427115677,0.0,Fresh,7.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,10.0,9/2,5.5,5.5,0.3217414572898793,32.2%,True,0.0829553979285569,12.054670641942105,0.1818181818181818,-0.0988627838896249,Underlay,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,0.45,,,,,,50.0,2.05,75.52,0.480000000000004,AboveTrend,,,0.480000000000004,2.740000000000004,2.0,Improving,,False,False,False,0.35540320701679,503.1,859,4,0.625,,0.6792,0.1818,0.4974,682,4,8.9748,8.9748,Depth,0.0,0.0,0.0,0.0,0.0,0.0,4.0976,0.322,tell the dream,love that smile,0,1,0.85,0.8881386727516838,0.322,0.0,0.0,1.0,0.6979673000441892,0.5663627152988856,0.5071797817346353,0.6666666666666667,,13.189262855158736,18.411249999999995,19.00333333333333,0.0758192486556493,18.181818181818183,8.295539792855692,9.049305174531693,9.007935721384559,11.101322555244607,11.0,9.090909090909092,9.077192060331017,11.016622688531426,11.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",6,Dudes Sweet Bet,"Ebersole, Logan",76.6,74.8,78.0,80.0,78.0,79.0,80.0,7,3.6,4.6,"9.90,0.30,0.60",484-5?X3?X32-3,50.0,0,1,0,0,4,"2026-07-18,2026-07-03,2026-06-27",5,75.0,7.1,78.4,78.0,-1.5999999999999943,8,10,0.8,79.2,-1.0,nfl20260725hmpXML.xml,1.0,2,0,2,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.4508840383234779,0.5177169482196525,-0.2324952774876382,0.0875376219064804,0.6414269805898202,-0.0954476384684315,-1.175648025969043,0.0750950289381537,-1.0540925533894598,0.0,Fresh,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,7.0,15/1,16.0,16.0,0.1067346246567121,10.7%,False,0.144752789265419,6.908329746699372,0.0625,0.082252789265419,Overlay,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,-1.12,,,,,,50.0,,75.675,-1.6749999999999972,BelowTrend,,,-1.6749999999999972,0.5850000000000027,5.0,Stable / Neutral,2UP,False,True,False,-3.006756939451813,473.8,992,5,0.5,,0.5,0.0625,0.4375,986,5,7.3695,7.3695,Depth,0.0,0.0,0.0,0.0,0.0,0.0,5.7029,0.107,dudes sweet bet,love that smile,0,1,0.5,0.943169700860346,0.107,0.0,0.0,1.0,0.5,0.5333783631655973,0.430786904078116,0.5555555555555556,,45.23451175198412,13.94708333333333,15.601250000000002,0.0221070143407956,6.25,14.475278926541906,15.790559718073785,15.726801972260528,6.358571830203205,6.5,15.384615384615385,15.36140194825249,6.509822497768569,6.5,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",8,Sea Rose,"Farmer, Wyatt",70.1,73.3,76.0,78.0,76.0,76.0,78.0,7,40.33,41.33,"23.20,10.50,87.30",1-39-652592-4,40.0,0,2,1,3,2,"2026-07-18,2026-07-03,2026-06-27",8,76.33,7.8,78.0,79.0,-2.0,7,10,0.7,72.8,-1.0,nfl20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.3590826496412821,0.3909792612444577,-0.929981109950553,-0.4376881095324098,-1.095771091840939,-0.0954476384684315,-1.175648025969043,-0.093868786172692,-1.0540925533894598,0.0,Fresh,1.0,5.0,7.0,8.0,5.0,8.0,6.0,9.0,8.0,25/1,26.0,26.0,0.0828303182805787,8.3%,False,0.0157772106106244,63.38256011658976,0.0384615384615384,-0.022684327850914,Neutral,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,-0.99,,,,,,50.0,,73.41,-0.4099999999999966,BelowTrend,,,-0.4099999999999966,1.8500000000000032,3.0,Stable / Neutral,2UP,False,True,False,-7.819565543084167,431.9,1191,6,0.375,,0.3208,0.0385,0.2823,1445,6,4.7937,4.7937,Depth,0.0,0.0,0.0,0.0,0.0,0.0,8.2787,0.083,sea rose,love that smile,0,1,0.1666666666666666,0.3392775331702151,0.083,0.0,0.0,1.0,0.3020326999558108,0.4862096138691883,0.3164847788627225,0.4444444444444444,,45.28331996626984,14.345416666666658,15.84,0.0220831864965923,3.8461538461538463,1.577721061062442,1.7210790036997843,1.6380774891205512,61.047173081957105,61.0,1.639344262295082,1.636870699403954,61.09218036367427,61.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",5,Sure R Lookin Good,"Day, James",69.8,74.8,75.0,73.0,75.0,78.0,73.0,28,68.63,69.63,"107.20,15.20,83.50",3-324231-334,80.0,0,3,0,3,2,"2026-06-27,2026-06-14,2026-06-07",8,71.33,5.15,73.4,72.5,-6.599999999999994,6,10,0.6,70.2,3.0,nfl20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.4508840383234779,0.3276104177568602,-0.4649905549752765,-1.7507524381296355,-1.175949464414665,-0.0954476384684315,1.5574025208165123,-0.2628326012835377,0.8432740427115677,2.0,Layoff,1.0,5.0,9.0,6.0,6.0,9.0,8.0,4.0,12.0,25/1,26.0,26.0,0.4970808856598327,49.7%,True,0.0524188146206494,19.077119679964444,0.0384615384615384,0.013957276159111,Neutral,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,LI,0.8,,,,,,50.0,,72.60999999999999,-1.6099999999999852,BelowTrend,,,-1.6099999999999852,0.2300000000000146,6.0,Stable / Neutral,,False,False,False,-10.716770528007268,406.6,1280,7,0.25,,0.1824,0.0385,0.1439,1482,7,4.5681,4.5681,Depth,0.0,0.0,0.0,0.0,0.0,0.0,8.5043,0.497,sure r lookin good,love that smile,0,0,0.1666666666666666,0.8130459810179723,0.497,0.0,0.0,0.0,0.1491383119752541,0.4577282449622876,0.2653647329121195,0.3333333333333333,,45.28370591865077,15.755833333333326,16.673333333333336,0.0220829982819081,3.8461538461538463,5.241881462064947,5.718179434182031,5.573969398698926,17.94053624035718,18.0,5.555555555555555,5.5471729257578435,18.027200763051425,18.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",7,Kant Katch Kenzie,"Angus, Tyler",72.2,74.6,76.0,79.0,76.0,78.0,79.0,13,36.6,37.6,"16.50,11.10,82.20",1-12-5742829,50.0,0,1,0,0,2,"2026-07-12,2026-07-03,2026-06-20",3,78.4,8.4,78.5,79.0,-1.5,10,10,1.0,75.3,-1.0,nfl20260725hmpXML.xml,1.0,0,0,0,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.4386438531658516,0.3909792612444577,-0.4649905549752765,-0.1750752438129646,-0.534522483824845,-0.0954476384684315,-1.175648025969043,0.4130226591598451,-1.0540925533894598,1.0,Recent,8.0,5.0,5.0,6.0,2.0,6.0,6.0,7.0,3.0,25/1,26.0,26.0,0.0443513035364847,4.4%,False,0.0243071561641634,41.14014791554766,0.0384615384615384,-0.014154382297375,Neutral,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,-1.6,,,,,,50.0,,73.16999999999999,-14.169999999999987,BelowTrend,,,-14.169999999999987,-12.029999999999989,9.0,Strong Declining,,False,False,False,-14.798420650742148,371.1,1416,8,0.125,,0.0953,0.0385,0.0568,1602,8,3.881,3.881,Depth,0.0,0.0,0.0,0.0,0.0,0.0,9.1914,0.044,kant katch kenzie,love that smile,0,1,0.1666666666666666,0.5771208544650566,0.044,0.0,0.0,1.0,0.0529164825452938,0.4177642688280986,0.1872487076392878,0.2222222222222222,,45.27646508531745,14.04166666666666,15.00625,0.0220865299028012,3.8461538461538463,2.430715616416344,2.65158000018216,2.4344699005113735,41.07670420529515,41.0,2.4390243902439024,2.4353442113083217,41.061957293617134,41.0,122.7529415029415,91.67046124383789,100.0
NFLD,12,2026-07-25,10:02,PACE,8800.0,80.0,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",9,Jumping Jillybean,"Kash, Keith Jr",71.9,74.0,73.0,77.0,73.0,76.0,77.0,7,45.23,46.23,"56.60,32.50,46.60",6536177158,30.0,0,2,0,2,3,"2026-07-18,2026-07-12,2026-07-03",7,76.0,7.8,77.3,77.0,-2.700000000000003,2,10,0.2,68.4,-1.0,nfl20260725hmpXML.xml,2.0,0,0,0,0,0,0,0,157.0,Love That Smile,1.1333333333333353,0.8146709093134034,0.4019232976929736,0.2008727307816653,-0.929981109950553,-0.700300975251855,-0.6147008563985716,0.7587113302745728,-1.175648025969043,-0.9386878617269204,-1.0540925533894598,0.0,Fresh,4.0,5.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,25/1,26.0,26.0,0.0934650377975843,9.3%,False,0.0105140527158876,95.1108033240988,0.0384615384615384,-0.0279474857456507,Neutral,2026-07-25,PACE,,Wide Open,"FILLIES & MARES NON WINNERS $3500 IN LAST 4 STARTS. AE: N/W $1000 PER START IN 2026. AE: CLAIMING $10,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD",80.0,8800.0,9,157.0,0,0,2,2,29.792,13.366,91.746,False,Claimer,64,Mid,20260725,20260725,,-0.824,,,,,,50.0,,72.29,-6.290000000000006,BelowTrend,,,-6.290000000000006,-4.030000000000007,7.0,Declining,,False,False,False,-16.052176552835878,360.2,1457,9,0.0,,0.0474,0.0385,0.0089,1723,9,2.5589,2.5589,Depth,0.0,0.0,0.0,0.0,0.0,0.0,10.5135,0.093,jumping jillybean,love that smile,0,1,0.1666666666666666,9.880984919163892e-15,0.093,0.0,0.0,1.0,0.0,0.4054936395361927,0.1636990235496841,0.1111111111111111,,45.28651996626984,14.462083333333323,15.335416666666667,0.0220816260720589,3.8461538461538463,1.051405271588768,1.1469400909766272,1.039778717771091,96.17430929377336,96.0,1.0416666666666667,1.0400949235795958,96.14507073627425,96.0,122.7529415029415,91.67046124383789,100.0
NFLD,13,2026-07-25,10:24,PACE,12000.0,80.0,"$10,000 GUARANTEED POOL FILLIES & MARES NON WINNERS 4 PARI-MUTUEL RACES OR $30,000 LIFETIME. AE: N/W 7 PM RACES OR $40,000 LIFETIME CLAIMING PRICE $30,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 4-2-1-6-5",4,Ima Beach Girl,"Irvine, Justin",80.9,76.4,77.0,74.0,77.0,83.0,74.0,13,2.3,3.3,"0.80,4.10,2.00",465343-5241,40.0,0,3,0,1,5,"2026-07-12,2026-07-03,2026-06-27",9,73.0,10.5,73.9,73.0,-6.099999999999994,10,10,1.0,77.5,3.0,nfl20260725hmpXML.xml,1.0,4,0,0,2,0,2,0,155.55555555555554,Ima Beach Girl,2.066666666666668,0.7164722832487362,0.5488055195844872,0.4543481047320551,0.31900676594484,-0.966523363079862,1.9771724440678995,-0.0954476384684315,1.5574025208165123,0.2008250777095927,0.8432740427115677,1.0,Recent,1.0,2.0,8.0,4.0,4.0,1.0,7.0,5.0,17.0,2/1,3.0,3.0,0.8154951920651733,81.5%,True,0.1987854441321,5.030549416563238,0.3333333333333333,-0.1345478892012332,Underlay,2026-07-25,PACE,,Chalk,"$10,000 GUARANTEED POOL FILLIES & MARES NON WINNERS 4 PARI-MUTUEL RACES OR $30,000 LIFETIME. AE: N/W 7 PM RACES OR $40,000 LIFETIME CLAIMING PRICE $30,000 (WITH ALLOWANCES). NO. 9 STARTS FROM 2ND TIER NORTHFIELD TRACKMAN SELECTIONS: 4-2-1-6-5",80.0,12000.0,9,155.55555555555554,0,0,0,1,14.4,5.771,36.11,False,Claimer,64,Mid,20260725,20260725,SLI,0.93,,,,Value Play,,28.0,,75.16,7.840000000000003,AboveTrend,,,7.840000000000003,9.980000000000004,2.0,Strong Improving,,False,False,False,3.796889540895705,533.1,719,4,0.625,,0.6792,0.3333,0.3459,216,1,12.1671,11.7372,Top Contender,1.017999999999999,1.408999999999999,1.1548,0.1892158138324564,0.2242345152460371,0.2047154759794363,0.0,0.815,ima beach girl,ima beach girl,1,1,0.9333333333333332,0.9632492455763088,0.815,1.0,0.1445221445221446,1.0,0.6979673000441892,0.6001350894967917,0.5875933371625502,0.6666666666666667,,8.370806716269847,28.01541666666667,22.998750000000012,0.1194627989744833,33.333333333333336,19.878544413210005,24.282178143759477,24.52988822502447,4.076659423909798,4.0,25.0,24.61118938611252,4.063192494728739,4.0,127.38553113553112,81.86474992285152,99.99999999999999
